common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text,common/user_name/__text
34539,PRINTER,Inbox [1/395] - 052217 100521378,OK,0,11,11,10,22,4,117,1,141,1,-0500,21,11,10,22,4,117,1,141,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34538,PRINTER,Inbox [1/395] - 052217 100513596,OK,0,3,11,10,22,4,117,1,141,1,-0500,13,11,10,22,4,117,1,141,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34537,PRINTER,Inbox [1/395] - 052217 100509230,OK,0,59,10,10,22,4,117,1,141,1,-0500,8,11,10,22,4,117,1,141,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34536,PRINTER,Full page photo 052217 100349482,OK,0,40,9,10,22,4,117,1,141,1,-0500,49,9,10,22,4,117,1,141,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34535,PRINTER,Full page photo 052217 100340549,OK,0,31,9,10,22,4,117,1,141,1,-0500,40,9,10,22,4,117,1,141,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34534,PRINTER,Full page photo 052217 100329675,OK,0,20,9,10,22,4,117,1,141,1,-0500,30,9,10,22,4,117,1,141,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34533,PRINTER,Brittany_Landez 052217 095702982,OK,0,53,2,10,22,4,117,1,141,1,-0500,12,3,10,22,4,117,1,141,1,-0500,4,FULL_COLOR,1,1,4,brittany.lanez
34531,COPY,doc03453120170522095252,OK,0,52,52,9,22,4,117,1,141,1,-0500,59,52,9,22,4,117,1,141,1,-0500,1,BLACK_AND_WHITE,2,2,2,
34530,COPY,doc03453020170522094135,OK,0,35,41,9,22,4,117,1,141,1,-0500,58,41,9,22,4,117,1,141,1,-0500,4,FULL_COLOR,1,1,4,
34529,PRINTER,Monthly Fees Co 052217 093530017,OK,0,21,41,9,22,4,117,1,141,1,-0500,31,41,9,22,4,117,1,141,1,-0500,2,BLACK_AND_WHITE,1,1,2,abby.cabrera
34527,COPY,doc03452720170522081120,OK,0,20,11,8,22,4,117,1,141,1,-0500,42,11,8,22,4,117,1,141,1,-0500,1,BLACK_AND_WHITE,1,1,1,
34526,COPY,doc03452620170522081034,OK,0,34,10,8,22,4,117,1,141,1,-0500,54,10,8,22,4,117,1,141,1,-0500,3,BLACK_AND_WHITE,1,1,3,
34525,COPY,doc03452520170522080957,OK,0,57,9,8,22,4,117,1,141,1,-0500,50,10,8,22,4,117,1,141,1,-0500,1,BLACK_AND_WHITE,1,1,1,
34524,PRINTER,Document1 051917 174305797,OK,0,53,48,17,19,4,117,5,138,1,-0500,0,49,17,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,george.martinez
34523,PRINTER,Survey Consent 051917 172405133,OK,0,53,29,17,19,4,117,5,138,1,-0500,1,30,17,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34522,PRINTER,Survey Consent 051917 172240362,OK,0,28,28,17,19,4,117,5,138,1,-0500,35,28,17,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,george.martinez
34521,PRINTER,Survey Consent 051917 172033939,OK,0,22,26,17,19,4,117,5,138,1,-0500,28,26,17,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,george.martinez
34520,PRINTER,support_workshe 051917 171923988,OK,0,12,25,17,19,4,117,5,138,1,-0500,25,25,17,19,4,117,5,138,1,-0500,2,FULL_COLOR,2,2,4,george.martinez
34519,PRINTER,Monthly Fees Co 051917 165859751,OK,0,48,4,17,19,4,117,5,138,1,-0500,54,4,17,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
34518,PRINTER,Monthly Fees Co 051917 165845765,OK,0,34,4,17,19,4,117,5,138,1,-0500,42,4,17,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
34515,PRINTER,TX-GS-170519-03353-permit.pdf,OK,0,15,23,16,19,4,117,5,138,1,-0500,23,24,16,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,anaisa.licerio
34514,PRINTER,TX-NCOM-160811-05291-permit.pdf,OK,0,28,5,16,19,4,117,5,138,1,-0500,56,5,16,19,4,117,5,138,1,-0500,2,BLACK_AND_WHITE,2,2,4,anaisa.licerio
34513,COPY,doc03451320170519160448,OK,0,48,4,16,19,4,117,5,138,1,-0500,55,4,16,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,
34509,PRINTER,TX-CR-170516-03190-permit.pdf,OK,0,8,47,15,19,4,117,5,138,1,-0500,19,47,15,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,4,anaisa.licerio
34506,PRINTER,TX-D-161123-07445-permit.pdf,OK,0,42,58,14,19,4,117,5,138,1,-0500,53,58,14,19,4,117,5,138,1,-0500,2,BLACK_AND_WHITE,2,2,4,anaisa.licerio
34504,COPY,doc03450420170519143918,OK,0,18,39,14,19,4,117,5,138,1,-0500,32,39,14,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,
34503,PRINTER,Full page photo 051917 142740847,OK,0,20,33,14,19,4,117,5,138,1,-0500,26,33,14,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,rick.gamboa
34502,PRINTER,Full page photo 051917 142718776,OK,0,58,32,14,19,4,117,5,138,1,-0500,5,33,14,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,rick.gamboa
34501,COPY,doc03450120170519142701,OK,0,1,27,14,19,4,117,5,138,1,-0500,9,27,14,19,4,117,5,138,1,-0500,2,BLACK_AND_WHITE,1,1,2,
34500,PRINTER,Building Permit 051917 142052847,OK,0,33,26,14,19,4,117,5,138,1,-0500,45,26,14,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34499,COPY,doc03449920170519142144,OK,0,44,21,14,19,4,117,5,138,1,-0500,54,21,14,19,4,117,5,138,1,-0500,4,BLACK_AND_WHITE,1,1,4,
34493,PRINTER,TX-CR-170313-01 051917 135929062,CANCEL,100,9,5,14,19,4,117,5,138,1,-0500,25,21,14,19,4,117,5,138,1,-0500,2,AUTO_COLOR,0,1,0,linda.coronado
34497,PRINTER,TX-CR-170313-01 051917 141138820,OK,0,19,17,14,19,4,117,5,138,1,-0500,21,21,14,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,linda.coronado
34498,PRINTER,Cities Serving  051917 141227681,OK,0,8,18,14,19,4,117,5,138,1,-0500,53,18,14,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34496,PRINTER,Cities Serving  051917 141037492,OK,0,17,16,14,19,4,117,5,138,1,-0500,40,16,14,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34495,PRINTER,Cities Serving  051917 141009699,OK,0,50,15,14,19,4,117,5,138,1,-0500,38,16,14,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34494,PRINTER,Cities Serving  051917 140932865,OK,0,13,15,14,19,4,117,5,138,1,-0500,53,15,14,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34492,COPY,doc03449220170519132047,OK,0,47,20,13,19,4,117,5,138,1,-0500,54,20,13,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,
34491,PRINTER,TX-CR-170519-03313-permit.pdf,OK,0,6,19,13,19,4,117,5,138,1,-0500,17,19,13,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,4,anaisa.licerio
34490,PRINTER,TX-STRG-170519-03341-permit.pdf,OK,0,10,5,13,19,4,117,5,138,1,-0500,19,5,13,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,anaisa.licerio
34489,PRINTER,TX-GS-170519-03343-permit.pdf,OK,0,10,2,13,19,4,117,5,138,1,-0500,21,2,13,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,anaisa.licerio
34488,PRINTER,Cities Serving  051917 125620954,OK,0,3,2,13,19,4,117,5,138,1,-0500,17,2,13,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34487,PRINTER,Cities Serving  051917 125609370,OK,0,51,1,13,19,4,117,5,138,1,-0500,6,2,13,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34486,PRINTER,Cities Serving  051917 125003923,OK,0,46,55,12,19,4,117,5,138,1,-0500,0,56,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34485,PRINTER,Cities Serving  051917 124949301,OK,0,32,55,12,19,4,117,5,138,1,-0500,41,55,12,19,4,117,5,138,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34484,PRINTER,TX-GS-170519-03342-permit.pdf,OK,0,29,55,12,19,4,117,5,138,1,-0500,37,55,12,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,anaisa.licerio
34483,PRINTER,Cities Serving  051917 124923557,OK,0,6,55,12,19,4,117,5,138,1,-0500,20,55,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34482,PRINTER,Cities Serving  051917 124834174,OK,0,16,54,12,19,4,117,5,138,1,-0500,31,54,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34481,PRINTER,Cities Serving  051917 124646002,OK,0,28,52,12,19,4,117,5,138,1,-0500,43,52,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34480,PRINTER,Cities Serving  051917 124612558,OK,0,55,51,12,19,4,117,5,138,1,-0500,9,52,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34479,PRINTER,Cities Serving  051917 124050653,OK,0,33,46,12,19,4,117,5,138,1,-0500,48,46,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34478,PRINTER,Cities Serving  051917 123915648,OK,0,58,44,12,19,4,117,5,138,1,-0500,14,45,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34477,PRINTER,Cities Serving  051917 123859381,OK,0,42,44,12,19,4,117,5,138,1,-0500,56,44,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34476,PRINTER,Cities Serving  051917 123806665,OK,0,49,43,12,19,4,117,5,138,1,-0500,3,44,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34475,PRINTER,TX-HOME-170323-01851-permit.pdf,OK,0,59,39,12,19,4,117,5,138,1,-0500,11,40,12,19,4,117,5,138,1,-0500,2,BLACK_AND_WHITE,2,2,4,anaisa.licerio
34474,PRINTER,Cities Serving  051917 123321114,OK,0,4,39,12,19,4,117,5,138,1,-0500,23,39,12,19,4,117,5,138,1,-0500,3,FULL_COLOR,1,1,3,brittany.lanez
34473,PRINTER,Cities Serving  051917 122810038,OK,0,53,33,12,19,4,117,5,138,1,-0500,7,34,12,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,brittany.lanez
34471,PRINTER,606 Violet Buga 051917 114800787,OK,0,45,53,11,19,4,117,5,138,1,-0500,59,53,11,19,4,117,5,138,1,-0500,2,BLACK_AND_WHITE,1,1,2,abby.cabrera
34470,PRINTER,606 Violet Buga 051917 114735908,OK,0,20,53,11,19,4,117,5,138,1,-0500,27,53,11,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,abby.cabrera
34469,COPY,doc03446920170519114605,OK,0,5,46,11,19,4,117,5,138,1,-0500,22,46,11,19,4,117,5,138,1,-0500,5,FULL_COLOR,1,1,5,
34468,PRINTER,Building Permit 051917 112238196,OK,0,23,28,11,19,4,117,5,138,1,-0500,35,28,11,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34467,PRINTER,TX-CP-170519-03327-permit.pdf,OK,0,26,22,11,19,4,117,5,138,1,-0500,37,22,11,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,4,anaisa.licerio
34466,COPY,doc03446620170519111833,OK,0,33,18,11,19,4,117,5,138,1,-0500,49,18,11,19,4,117,5,138,1,-0500,4,BLACK_AND_WHITE,1,1,4,
34465,PRINTER,Building Permit 051917 111234640,OK,0,20,18,11,19,4,117,5,138,1,-0500,31,18,11,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34464,PRINTER,msg://8d707ea1- 051917 110510199,OK,0,56,10,11,19,4,117,5,138,1,-0500,3,11,11,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,george.martinez
34463,PRINTER,TX-RA-170518-03273-permit.pdf,OK,0,37,9,11,19,4,117,5,138,1,-0500,46,9,11,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,anaisa.licerio
34462,PRINTER,TX-RM-170518-03272-permit.pdf,OK,0,37,8,11,19,4,117,5,138,1,-0500,46,8,11,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,anaisa.licerio
34461,PRINTER,TX-PK-170518-03271-permit.pdf,OK,0,42,7,11,19,4,117,5,138,1,-0500,51,7,11,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,anaisa.licerio
34460,COPY,doc03446020170519105718,OK,0,18,57,10,19,4,117,5,138,1,-0500,31,57,10,19,4,117,5,138,1,-0500,3,FULL_COLOR,1,1,3,
34459,COPY,doc03445920170519105614,OK,0,14,56,10,19,4,117,5,138,1,-0500,28,56,10,19,4,117,5,138,1,-0500,3,BLACK_AND_WHITE,2,2,6,
34457,COPY,doc03445720170519105118,OK,0,18,51,10,19,4,117,5,138,1,-0500,24,51,10,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,
34456,COPY,doc03445620170519104712,OK,0,12,47,10,19,4,117,5,138,1,-0500,20,48,10,19,4,117,5,138,1,-0500,2,BLACK_AND_WHITE,20,20,40,
34455,PRINTER,IRC Revisions f 051917 103907332,OK,0,54,44,10,19,4,117,5,138,1,-0500,2,45,10,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34454,PRINTER,RESIDENTIAL REQ 051917 102629067,OK,0,16,32,10,19,4,117,5,138,1,-0500,34,32,10,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,10,10,10,linda.coronado
34453,PRINTER,Notarized lette 051917 102606527,OK,0,53,31,10,19,4,117,5,138,1,-0500,13,32,10,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,10,10,10,linda.coronado
34452,PRINTER,Safety Meeting  051917 101045243,OK,0,48,16,10,19,4,117,5,138,1,-0500,56,16,10,19,4,117,5,138,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
34451,PRINTER,Safety Meeting  051917 101015460,OK,0,19,16,10,19,4,117,5,138,1,-0500,27,16,10,19,4,117,5,138,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
34450,PRINTER,Building Permit 051917 100341997,OK,0,30,9,10,19,4,117,5,138,1,-0500,42,9,10,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34436,PRINTER,Microsoft Outlo 051917 092650935,OK,0,40,32,9,19,4,117,5,138,1,-0500,48,32,9,19,4,117,5,138,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
34435,PRINTER,MOBILE FOOD INS 051917 092024568,OK,0,13,26,9,19,4,117,5,138,1,-0500,28,26,9,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,linda.coronado
34434,PRINTER,5 x 7 in. (2) 051917 091847296,OK,0,56,24,9,19,4,117,5,138,1,-0500,12,25,9,19,4,117,5,138,1,-0500,3,FULL_COLOR,1,1,3,yoli.gonzalez
34433,COPY,doc03443320170519090738,OK,0,38,7,9,19,4,117,5,138,1,-0500,46,7,9,19,4,117,5,138,1,-0500,2,BLACK_AND_WHITE,1,1,2,
34432,PRINTER,Book1 051917 090021852,OK,0,27,6,9,19,4,117,5,138,1,-0500,36,6,9,19,4,117,5,138,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
34431,PRINTER,Book1 051917 085542972,OK,0,48,1,9,19,4,117,5,138,1,-0500,56,1,9,19,4,117,5,138,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
34430,PRINTER,Book1 051917 085534486,OK,0,40,1,9,19,4,117,5,138,1,-0500,48,1,9,19,4,117,5,138,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
34429,PRINTER,Book1 051917 085452712,OK,0,58,0,9,19,4,117,5,138,1,-0500,4,1,9,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
34428,PRINTER,Book1 051917 085437898,OK,0,43,0,9,19,4,117,5,138,1,-0500,50,0,9,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,yoli.gonzalez
34427,COPY,doc03442720170519085248,OK,0,48,52,8,19,4,117,5,138,1,-0500,57,52,8,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,
34426,COPY,doc03442620170519085206,OK,0,6,52,8,19,4,117,5,138,1,-0500,17,52,8,19,4,117,5,138,1,-0500,2,FULL_COLOR,1,1,2,
34425,PRINTER,COUNTRY GARDENS 051917 084353851,OK,0,44,49,8,19,4,117,5,138,1,-0500,51,49,8,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,linda.coronado
34422,COPY,doc03442220170519084057,OK,0,57,40,8,19,4,117,5,138,1,-0500,3,41,8,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,1,1,1,
34421,COPY,doc03442120170519083557,OK,0,57,35,8,19,4,117,5,138,1,-0500,5,36,8,19,4,117,5,138,1,-0500,1,BLACK_AND_WHITE,3,3,3,
34420,PRINTER,Book1 051917 082835560,OK,0,42,34,8,19,4,117,5,138,1,-0500,50,34,8,19,4,117,5,138,1,-0500,1,FULL_COLOR,1,1,1,yoli.gonzalez
34418,COPY,doc03441820170519080438,OK,0,38,4,8,19,4,117,5,138,1,-0500,18,6,8,19,4,117,5,138,1,-0500,26,FULL_COLOR,1,1,26,
34417,COPY,doc03441720170518170146,OK,0,46,1,17,18,4,117,4,137,1,-0500,54,1,17,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,2,2,2,
34415,PRINTER,inspection_overview (2).pdf,OK,0,7,59,16,18,4,117,4,137,1,-0500,29,59,16,18,4,117,4,137,1,-0500,2,BLACK_AND_WHITE,1,1,2,anaisa.licerio
34416,COPY,doc03441620170518165908,OK,0,8,59,16,18,4,117,4,137,1,-0500,26,59,16,18,4,117,4,137,1,-0500,2,FULL_COLOR,1,1,2,
34413,PRINTER,Building Permit 051817 165046863,OK,0,33,56,16,18,4,117,4,137,1,-0500,44,56,16,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34412,PRINTER,Building Permit 051817 163934201,OK,0,21,45,16,18,4,117,4,137,1,-0500,32,45,16,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34411,COPY,doc03441120170518164333,OK,0,33,43,16,18,4,117,4,137,1,-0500,39,43,16,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,1,1,1,
34410,PRINTER,Building Permit 051817 163525723,OK,0,12,41,16,18,4,117,4,137,1,-0500,24,41,16,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34409,PRINTER,Building Permit 051817 163318426,OK,0,5,39,16,18,4,117,4,137,1,-0500,16,39,16,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34408,PRINTER,Building Permit 051817 162956027,OK,0,43,35,16,18,4,117,4,137,1,-0500,54,35,16,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34407,PRINTER,CEATRGVSummit20 051817 162357108,OK,0,44,29,16,18,4,117,4,137,1,-0500,55,29,16,18,4,117,4,137,1,-0500,2,BLACK_AND_WHITE,2,2,4,brittany.lanez
34406,PRINTER,1943 W Intersta 051817 161654048,OK,0,41,22,16,18,4,117,4,137,1,-0500,49,22,16,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34405,PRINTER,Building Permit 051817 160925265,OK,0,13,15,16,18,4,117,4,137,1,-0500,24,15,16,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,2,2,2,george.martinez
34404,PRINTER,1956345_1_CGL_Acord25_1.pdf,OK,0,50,58,15,18,4,117,4,137,1,-0500,57,58,15,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,1,1,1,anaisa.licerio
34402,PRINTER,TX-CA-160810-05256-permit.pdf,OK,0,7,52,15,18,4,117,4,137,1,-0500,15,52,15,18,4,117,4,137,1,-0500,2,BLACK_AND_WHITE,1,1,2,anaisa.licerio
34401,PRINTER,TX-CA-160810-05256-permit.pdf,OK,0,58,51,15,18,4,117,4,137,1,-0500,9,52,15,18,4,117,4,137,1,-0500,2,BLACK_AND_WHITE,2,2,4,anaisa.licerio
34399,REPORT,doc03439920170518154731,OK,0,31,47,15,18,4,117,4,137,1,-0500,38,47,15,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,
34398,PRINTER,5218681_353_149 051817 151832326,OK,0,21,24,15,18,4,117,4,137,1,-0500,26,47,15,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34397,PRINTER,5218673_353_149 051817 151826418,OK,0,16,24,15,18,4,117,4,137,1,-0500,25,47,15,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34396,PRINTER,5218669_353_149 051817 151819530,OK,0,9,24,15,18,4,117,4,137,1,-0500,24,47,15,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,brittany.lanez
34390,PRINTER,5242897_353_149 051817 144604234,CANCEL,100,54,51,14,18,4,117,4,137,1,-0500,32,20,15,18,4,117,4,137,1,-0500,1,AUTO_COLOR,0,1,0,brittany.lanez
34389,PRINTER,5242893_353_149 051817 144555989,CANCEL,100,46,51,14,18,4,117,4,137,1,-0500,29,20,15,18,4,117,4,137,1,-0500,1,AUTO_COLOR,0,1,0,brittany.lanez
34388,PRINTER,5152323_353_149 051817 144545650,CANCEL,100,36,51,14,18,4,117,4,137,1,-0500,26,20,15,18,4,117,4,137,1,-0500,1,AUTO_COLOR,0,1,0,brittany.lanez
34387,PRINTER,5218669_353_149 051817 142427791,CANCEL,100,19,30,14,18,4,117,4,137,1,-0500,24,20,15,18,4,117,4,137,1,-0500,1,AUTO_COLOR,0,1,0,brittany.lanez
34384,COPY,doc03438420170518135007,CANCEL,100,7,50,13,18,4,117,4,137,1,-0500,9,58,13,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,1,2,1,
34383,PRINTER,Microsoft Outlo 051817 121508238,OK,0,50,20,12,18,4,117,4,137,1,-0500,58,20,12,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,rogelio.rodriguez
34382,PRINTER,Court Complaints 051817 121449518,OK,0,31,20,12,18,4,117,4,137,1,-0500,38,20,12,18,4,117,4,137,1,-0500,1,BLACK_AND_WHITE,1,1,1,rogelio.rodriguez
34380,COPY,doc03438020170518115537,OK,0,37,55,11,18,4,117,4,137,1,-0500,53,55,11,18,4,117,4,137,1,-0500,3,FULL_COLOR,1,1,3,
34378,COPY,doc03437820170518115505,OK,0,5,55,11,18,4,117,4,137,1,-0500,23,55,11,18,4,117,4,137,1,-0500,2,FULL_COLOR,1,1,2,
34377,COPY,doc03437720170518114851,OK,0,51,48,11,18,4,117,4,137,1,-0500,0,49,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,
34376,PRINTER,Wallet (9) 051817 113803066,OK,0,46,43,11,18,4,117,4,137,1,-0500,56,43,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34375,PRINTER,Wallet (9) 051817 113752189,OK,0,36,43,11,18,4,117,4,137,1,-0500,45,43,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34374,PRINTER,Wallet (9) 051817 113742309,OK,0,26,43,11,18,4,117,4,137,1,-0500,37,43,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34373,PRINTER,Wallet (9) 051817 113731638,OK,0,15,43,11,18,4,117,4,137,1,-0500,25,43,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34372,PRINTER,Wallet (9) 051817 113720121,OK,0,4,43,11,18,4,117,4,137,1,-0500,13,43,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34371,PRINTER,Wallet (9) 051817 113710012,OK,0,53,42,11,18,4,117,4,137,1,-0500,3,43,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34370,PRINTER,Wallet (9) 051817 113651507,OK,0,35,42,11,18,4,117,4,137,1,-0500,45,42,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34369,PRINTER,Wallet (9) 051817 113639198,OK,0,23,42,11,18,4,117,4,137,1,-0500,32,42,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34368,PRINTER,Wallet (9) 051817 113628370,OK,0,12,42,11,18,4,117,4,137,1,-0500,22,42,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34367,PRINTER,Wallet (9) 051817 113618384,OK,0,2,42,11,18,4,117,4,137,1,-0500,12,42,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34366,PRINTER,Wallet (9) 051817 113607822,OK,0,51,41,11,18,4,117,4,137,1,-0500,1,42,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34365,PRINTER,Notification_Le 051817 113423446,OK,0,6,40,11,18,4,117,4,137,1,-0500,14,40,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34364,PRINTER,5346509_353_149 051817 113406417,OK,0,49,39,11,18,4,117,4,137,1,-0500,57,39,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34363,PRINTER,5346505_353_149 051817 113401484,OK,0,45,39,11,18,4,117,4,137,1,-0500,52,39,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34362,PRINTER,Notification_Le 051817 113255606,OK,0,39,38,11,18,4,117,4,137,1,-0500,46,38,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34361,PRINTER,5346829_353_149 051817 113223450,OK,0,7,38,11,18,4,117,4,137,1,-0500,14,38,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
34360,PRINTER,5346817_353_149 051817 113214807,OK,0,58,37,11,18,4,117,4,137,1,-0500,7,38,11,18,4,117,4,137,1,-0500,1,FULL_COLOR,1,1,1,yvonne.briones
