common/job_number/__text,common/job_kind/__text,common/job_name/__text,common/job_result/__text,common/job_result_detail/__text,common/start_time/second/__text,common/start_time/minute/__text,common/start_time/hour/__text,common/start_time/day/__text,common/start_time/month/__text,common/start_time/year/__text,common/start_time/wday/__text,common/start_time/yday/__text,common/start_time/is_dst/__text,common/start_time/time_zone/__text,common/end_time/second/__text,common/end_time/minute/__text,common/end_time/hour/__text,common/end_time/day/__text,common/end_time/month/__text,common/end_time/year/__text,common/end_time/wday/__text,common/end_time/yday/__text,common/end_time/is_dst/__text,common/end_time/time_zone/__text,common/pages/__text,common/user_name/__text,detail/print_color_mode/__text,detail/complete_copies/__text,detail/copies/__text,detail/complete_pages/__text
54877,PRINTER,C-3.pdf 052317 143602413,OK,0,37,37,14,23,4,117,2,142,1,-0500,58,37,14,23,4,117,2,142,1,-0500,1,melanie.cano,BLACK_AND_WHITE,1,1,1
54876,PRINTER,C-2.pdf 052317 143540146,OK,0,14,37,14,23,4,117,2,142,1,-0500,36,37,14,23,4,117,2,142,1,-0500,1,melanie.cano,BLACK_AND_WHITE,1,1,1
54875,PRINTER,C-1.pdf 052317 143523251,OK,0,58,36,14,23,4,117,2,142,1,-0500,22,37,14,23,4,117,2,142,1,-0500,1,melanie.cano,BLACK_AND_WHITE,1,1,1
54874,PRINTER,Architectural F 052317 143445877,OK,0,20,36,14,23,4,117,2,142,1,-0500,20,37,14,23,4,117,2,142,1,-0500,10,melanie.cano,FULL_COLOR,1,1,10
54873,PRINTER,16211 baseball  052317 143356115,OK,0,30,35,14,23,4,117,2,142,1,-0500,3,36,14,23,4,117,2,142,1,-0500,3,melanie.cano,FULL_COLOR,1,1,3
54872,PRINTER,17.2.04 MEP FIN 052317 143246423,OK,0,21,34,14,23,4,117,2,142,1,-0500,25,35,14,23,4,117,2,142,1,-0500,16,melanie.cano,FULL_COLOR,1,1,16
54871,PRINTER,COZ_Radius.pdf 052317 143237932,OK,0,12,34,14,23,4,117,2,142,1,-0500,21,34,14,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54870,COPY,doc05487020170523143101,OK,0,1,31,14,23,4,117,2,142,1,-0500,7,31,14,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54869,PRINTER,Notifications.x 052317 142509888,OK,0,44,26,14,23,4,117,2,142,1,-0500,55,26,14,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54868,PRINTER,CUP-OSU_E Guerr 052317 141940363,OK,0,15,21,14,23,4,117,2,142,1,-0500,24,21,14,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54867,PRINTER,CUP-OSU_E Guerr 052317 141811537,OK,0,46,19,14,23,4,117,2,142,1,-0500,56,19,14,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54866,PRINTER,Pharr Citrus Or 052317 140556711,OK,0,32,7,14,23,4,117,2,142,1,-0500,42,7,14,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54865,PRINTER,Pharr Citrus Or 052317 140550538,OK,0,26,7,14,23,4,117,2,142,1,-0500,35,7,14,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54864,PRINTER,Pharr Citrus Or 052317 140249722,OK,0,25,4,14,23,4,117,2,142,1,-0500,39,4,14,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54863,PRINTER,Pharr Citrus Or 052317 140236246,OK,0,12,4,14,23,4,117,2,142,1,-0500,37,4,14,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54862,COPY,doc05486220170523140352,OK,0,52,3,14,23,4,117,2,142,1,-0500,27,4,14,23,4,117,2,142,1,-0500,17,,BLACK_AND_WHITE,1,1,17
54861,PRINTER,Microsoft Outlo 052317 140025877,OK,0,1,2,14,23,4,117,2,142,1,-0500,11,2,14,23,4,117,2,142,1,-0500,1,samuel.tooley,FULL_COLOR,1,1,1
54860,PRINTER,K-P Lot 147_Sam 052317 135638981,OK,0,15,58,13,23,4,117,2,142,1,-0500,24,58,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54859,PRINTER,K-P Lot 147_Sam 052317 135625665,OK,0,1,58,13,23,4,117,2,142,1,-0500,10,58,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54858,PRINTER,CH_Pharr Center 052317 135140883,OK,0,17,53,13,23,4,117,2,142,1,-0500,32,53,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54857,PRINTER,CH_Pharr Center 052317 135133449,OK,0,9,53,13,23,4,117,2,142,1,-0500,31,53,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54856,PRINTER,Recorded plat-T 052317 134933072,OK,0,9,51,13,23,4,117,2,142,1,-0500,22,53,13,23,4,117,2,142,1,-0500,17,eddie.martinez,BLACK_AND_WHITE,1,1,17
54855,PRINTER,CH_Pharr Center 052317 134824445,OK,0,0,50,13,23,4,117,2,142,1,-0500,10,50,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54854,PRINTER,CH_Pharr Center 052317 134818569,OK,0,54,49,13,23,4,117,2,142,1,-0500,4,50,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54853,PRINTER,CUP-OSU_E Guerr 052317 134440308,OK,0,16,46,13,23,4,117,2,142,1,-0500,25,46,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54852,PRINTER,CUP-OSU_E Guerr 052317 134015428,OK,0,52,41,13,23,4,117,2,142,1,-0500,1,42,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54850,PRINTER,0-Address Verif 052317 133716684,OK,0,53,38,13,23,4,117,2,142,1,-0500,7,39,13,23,4,117,2,142,1,-0500,1,rogelio.martinez,BLACK_AND_WHITE,1,1,1
54849,COPY,doc05484920170523133850,OK,0,50,38,13,23,4,117,2,142,1,-0500,56,38,13,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54848,PRINTER,K-P 2.53 acre L 052317 132302312,OK,0,39,24,13,23,4,117,2,142,1,-0500,48,24,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54847,PRINTER,K-P East half o 052317 132137579,OK,0,14,23,13,23,4,117,2,142,1,-0500,24,23,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54846,PRINTER,K-P East half o 052317 132122261,OK,0,59,22,13,23,4,117,2,142,1,-0500,8,23,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54845,PRINTER,BS_J GARCIA_2017 052317 130254388,OK,0,32,4,13,23,4,117,2,142,1,-0500,40,4,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54844,PRINTER,BS_J GARCIA_2017 052317 130247877,OK,0,25,4,13,23,4,117,2,142,1,-0500,33,4,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54843,PRINTER,BS_J GARCIA_2017 052317 130240536,OK,0,18,4,13,23,4,117,2,142,1,-0500,27,4,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54842,PRINTER,BS_J GARCIA_2017 052317 130225183,OK,0,2,4,13,23,4,117,2,142,1,-0500,12,4,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54841,PRINTER,BS_J GARCIA_2017 052317 130215192,OK,0,53,3,13,23,4,117,2,142,1,-0500,2,4,13,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54840,PRINTER,P&Z_FILE FOLDER 052317 124643485,OK,0,21,48,12,23,4,117,2,142,1,-0500,38,48,12,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54839,PRINTER,Parking District 052317 124555367,OK,0,33,47,12,23,4,117,2,142,1,-0500,45,47,12,23,4,117,2,142,1,-0500,3,melanie.cano,FULL_COLOR,1,1,3
54838,PRINTER,Parking District 052317 124500579,OK,0,38,46,12,23,4,117,2,142,1,-0500,54,46,12,23,4,117,2,142,1,-0500,3,melanie.cano,FULL_COLOR,1,1,3
54837,PRINTER,Checklist - COZ 052317 124338372,OK,0,16,45,12,23,4,117,2,142,1,-0500,31,45,12,23,4,117,2,142,1,-0500,2,alexandra.esparza,MIXED,1,1,2
54836,PRINTER,Hidalgo CAD - P 052317 123725505,OK,0,4,39,12,23,4,117,2,142,1,-0500,12,39,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54835,PRINTER,Hidalgo CAD - P 052317 123707672,OK,0,46,38,12,23,4,117,2,142,1,-0500,54,38,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54834,PRINTER,Hidalgo CAD - P 052317 123649342,OK,0,27,38,12,23,4,117,2,142,1,-0500,35,38,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54833,PRINTER,Hidalgo CAD - P 052317 123630316,OK,0,8,38,12,23,4,117,2,142,1,-0500,16,38,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54832,PRINTER,Hidalgo CAD - P 052317 123611757,OK,0,50,37,12,23,4,117,2,142,1,-0500,58,37,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54831,PRINTER,Hidalgo CAD - P 052317 123555180,OK,0,33,37,12,23,4,117,2,142,1,-0500,41,37,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54830,PRINTER,Hidalgo CAD - P 052317 123536124,OK,0,14,37,12,23,4,117,2,142,1,-0500,22,37,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54829,PRINTER,Hidalgo CAD - P 052317 123520656,OK,0,59,36,12,23,4,117,2,142,1,-0500,7,37,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54828,PRINTER,Hidalgo CAD - P 052317 123500827,OK,0,39,36,12,23,4,117,2,142,1,-0500,47,36,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54827,PRINTER,Hidalgo CAD - P 052317 123418513,OK,0,57,35,12,23,4,117,2,142,1,-0500,5,36,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54826,PRINTER,Hidalgo CAD - P 052317 123354366,OK,0,33,35,12,23,4,117,2,142,1,-0500,41,35,12,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54825,COPY,doc05482520170523123425,OK,0,25,34,12,23,4,117,2,142,1,-0500,7,35,12,23,4,117,2,142,1,-0500,4,,BLACK_AND_WHITE,7,7,28
54824,PRINTER,https://www.mun 052317 122914726,OK,0,53,30,12,23,4,117,2,142,1,-0500,19,31,12,23,4,117,2,142,1,-0500,6,melanie.cano,FULL_COLOR,1,1,6
54822,PRINTER,P&Z_ADVANCE_06. 052317 122343938,OK,0,22,25,12,23,4,117,2,142,1,-0500,30,25,12,23,4,117,2,142,1,-0500,2,della.robles,BLACK_AND_WHITE,1,1,2
54821,PRINTER,P&Z_ADVANCE_06. 052317 122243831,OK,0,22,24,12,23,4,117,2,142,1,-0500,29,24,12,23,4,117,2,142,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54820,PRINTER,about:blank 052317 122048694,OK,0,27,22,12,23,4,117,2,142,1,-0500,49,22,12,23,4,117,2,142,1,-0500,10,melanie.cano,MIXED,1,1,10
54818,PRINTER,revised-parking 052317 120534932,OK,0,14,7,12,23,4,117,2,142,1,-0500,32,7,12,23,4,117,2,142,1,-0500,4,melanie.cano,BLACK_AND_WHITE,1,1,4
54817,PRINTER,1037-10.pdf 052317 120507502,OK,0,46,6,12,23,4,117,2,142,1,-0500,2,7,12,23,4,117,2,142,1,-0500,7,melanie.cano,BLACK_AND_WHITE,1,1,7
54816,PRINTER,Routing Slip.xls 052317 120150025,OK,0,29,3,12,23,4,117,2,142,1,-0500,42,3,12,23,4,117,2,142,1,-0500,1,maricela.salinas,FULL_COLOR,1,1,1
54815,PRINTER,P&Z_ADVANCE_06. 052317 115824109,OK,0,3,0,12,23,4,117,2,142,1,-0500,10,0,12,23,4,117,2,142,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54814,PRINTER,document.cfm.pdf 052317 115457199,OK,0,36,56,11,23,4,117,2,142,1,-0500,50,56,11,23,4,117,2,142,1,-0500,2,melanie.cano,FULL_COLOR,1,1,2
54813,PRINTER,Microsoft Outlo 052317 115149751,OK,0,29,53,11,23,4,117,2,142,1,-0500,38,53,11,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54812,PRINTER,P&Z_ADVANCE_06. 052317 114749450,OK,0,29,49,11,23,4,117,2,142,1,-0500,36,49,11,23,4,117,2,142,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54811,PRINTER,CCF05232017.pdf 052317 114232355,OK,0,12,44,11,23,4,117,2,142,1,-0500,22,44,11,23,4,117,2,142,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54810,PRINTER,P&Z_ADVANCE_06. 052317 113948941,OK,0,29,41,11,23,4,117,2,142,1,-0500,36,41,11,23,4,117,2,142,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54809,PRINTER,P&Z_ADVANCE_06. 052317 113756243,OK,0,36,39,11,23,4,117,2,142,1,-0500,42,39,11,23,4,117,2,142,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54807,PRINTER,P&Z_ADVANCE_06. 052317 113718264,OK,0,58,38,11,23,4,117,2,142,1,-0500,5,39,11,23,4,117,2,142,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54806,PRINTER,COMMERCIAL APPL 052317 112751571,OK,0,32,29,11,23,4,117,2,142,1,-0500,47,29,11,23,4,117,2,142,1,-0500,2,maria.garcia,FULL_COLOR,1,1,2
54805,COPY,doc05480520170523112833,OK,0,33,28,11,23,4,117,2,142,1,-0500,40,28,11,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54804,PRINTER,ABC_SABOR DE LA 052317 112151586,OK,0,32,23,11,23,4,117,2,142,1,-0500,40,23,11,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54803,PRINTER,ABC_SABOR DE LA 052317 112144445,OK,0,25,23,11,23,4,117,2,142,1,-0500,31,23,11,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54802,PRINTER,ABC_SABOR DE LA 052317 112131354,OK,0,12,23,11,23,4,117,2,142,1,-0500,20,23,11,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54801,PRINTER,Campero staff r 052317 110253591,OK,0,35,4,11,23,4,117,2,142,1,-0500,59,4,11,23,4,117,2,142,1,-0500,6,melanie.cano,FULL_COLOR,1,1,6
54800,COPY,doc05480020170523110326,OK,0,26,3,11,23,4,117,2,142,1,-0500,32,3,11,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54797,PRINTER,Standard Estima 052317 103603680,OK,0,45,37,10,23,4,117,2,142,1,-0500,54,37,10,23,4,117,2,142,1,-0500,1,melanie.cano,FULL_COLOR,1,1,1
54796,PRINTER,O-2014-09.pdf 052317 103049712,OK,0,32,32,10,23,4,117,2,142,1,-0500,55,32,10,23,4,117,2,142,1,-0500,6,roland.gomez,MIXED,1,1,6
54795,PRINTER,O-2008-47.pdf 052317 102150493,OK,0,33,23,10,23,4,117,2,142,1,-0500,58,23,10,23,4,117,2,142,1,-0500,4,roland.gomez,BLACK_AND_WHITE,2,2,8
54794,PRINTER,Sec._1.25._C_GE 052317 101839353,OK,0,22,20,10,23,4,117,2,142,1,-0500,32,20,10,23,4,117,2,142,1,-0500,3,della.robles,BLACK_AND_WHITE,1,1,3
54793,PRINTER,Microsoft Outlo 052317 101205998,OK,0,49,13,10,23,4,117,2,142,1,-0500,55,13,10,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54792,COPY,doc05479220170523101316,OK,0,16,13,10,23,4,117,2,142,1,-0500,23,13,10,23,4,117,2,142,1,-0500,2,,BLACK_AND_WHITE,1,1,2
54791,PRINTER,O-2014-49%20ALC 052317 100317950,OK,0,1,5,10,23,4,117,2,142,1,-0500,12,6,10,23,4,117,2,142,1,-0500,19,roland.gomez,BLACK_AND_WHITE,2,2,38
54790,COPY,doc05479020170523095309,OK,0,9,53,9,23,4,117,2,142,1,-0500,16,53,9,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54788,COPY,doc05478820170523095019,OK,0,19,50,9,23,4,117,2,142,1,-0500,25,50,9,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54787,PRINTER,document1 052317 094152738,OK,0,36,43,9,23,4,117,2,142,1,-0500,45,43,9,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54785,COPY,doc05478520170523094125,OK,0,25,41,9,23,4,117,2,142,1,-0500,41,41,9,23,4,117,2,142,1,-0500,2,,BLACK_AND_WHITE,1,1,2
54783,COPY,doc05478320170523093915,OK,0,15,39,9,23,4,117,2,142,1,-0500,27,39,9,23,4,117,2,142,1,-0500,5,,BLACK_AND_WHITE,1,1,5
54782,COPY,doc05478220170523093733,OK,0,33,37,9,23,4,117,2,142,1,-0500,39,37,9,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54781,COPY,doc05478120170523093705,CANCEL,100,5,37,9,23,4,117,2,142,1,-0500,21,37,9,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,0,1,0
54780,PRINTER,permit2.frx 052317 093511672,OK,0,55,36,9,23,4,117,2,142,1,-0500,2,37,9,23,4,117,2,142,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54779,COPY,doc05477920170523093612,OK,0,12,36,9,23,4,117,2,142,1,-0500,18,36,9,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54778,PRINTER,Pharr Commercia 052317 093338453,OK,0,22,35,9,23,4,117,2,142,1,-0500,45,35,9,23,4,117,2,142,1,-0500,1,maria.garcia,FULL_COLOR,1,1,1
54777,COPY,doc05477720170523093511,OK,0,11,35,9,23,4,117,2,142,1,-0500,16,35,9,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54776,COPY,doc05477620170523093504,OK,0,4,35,9,23,4,117,2,142,1,-0500,10,35,9,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54775,COPY,doc05477520170523092925,OK,0,25,29,9,23,4,117,2,142,1,-0500,31,29,9,23,4,117,2,142,1,-0500,1,,BLACK_AND_WHITE,1,1,1
54774,PRINTER,Mailing Labels 052317 092207480,OK,0,52,23,9,23,4,117,2,142,1,-0500,17,24,9,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54773,PRINTER,COMMERCIAL APPL 052317 091013074,OK,0,58,11,9,23,4,117,2,142,1,-0500,11,12,9,23,4,117,2,142,1,-0500,2,maria.garcia,FULL_COLOR,1,1,2
54772,COPY,doc05477220170523091019,OK,0,19,10,9,23,4,117,2,142,1,-0500,38,10,9,23,4,117,2,142,1,-0500,2,,FULL_COLOR,2,2,4
54771,COPY,doc05477120170523090956,OK,0,56,9,9,23,4,117,2,142,1,-0500,8,10,9,23,4,117,2,142,1,-0500,1,,FULL_COLOR,3,3,3
54770,COPY,doc05477020170523090907,OK,0,7,9,9,23,4,117,2,142,1,-0500,45,9,9,23,4,117,2,142,1,-0500,3,,FULL_COLOR,1,1,3
54767,PRINTER,PS2017052300029 052317 090636660,OK,0,21,8,9,23,4,117,2,142,1,-0500,27,9,9,23,4,117,2,142,1,-0500,8,maria.garcia,FULL_COLOR,1,1,8
54765,COPY,doc05476520170523090439,OK,0,39,4,9,23,4,117,2,142,1,-0500,58,4,9,23,4,117,2,142,1,-0500,3,,FULL_COLOR,3,3,9
54763,COPY,doc05476320170523090214,OK,0,14,2,9,23,4,117,2,142,1,-0500,31,2,9,23,4,117,2,142,1,-0500,3,,FULL_COLOR,2,2,6
54762,PRINTER,Envelopes1 052317 085954284,OK,0,39,1,9,23,4,117,2,142,1,-0500,10,2,9,23,4,117,2,142,1,-0500,1,maricela.salinas,BLACK_AND_WHITE,1,1,1
54761,COPY,doc05476120170523090130,OK,0,30,1,9,23,4,117,2,142,1,-0500,41,1,9,23,4,117,2,142,1,-0500,3,,FULL_COLOR,1,1,3
54760,COPY,doc05476020170523090003,CANCEL,100,3,0,9,23,4,117,2,142,1,-0500,16,1,9,23,4,117,2,142,1,-0500,1,,FULL_COLOR,1,1,1
54759,PRINTER,DEV SVCS.pdf 052317 085729326,OK,0,14,59,8,23,4,117,2,142,1,-0500,50,59,8,23,4,117,2,142,1,-0500,12,melanie.cano,MIXED,1,1,12
54758,PRINTER,Envelopes1 052317 085558747,OK,0,44,57,8,23,4,117,2,142,1,-0500,3,59,8,23,4,117,2,142,1,-0500,1,maricela.salinas,BLACK_AND_WHITE,1,1,1
54757,PRINTER,Sale of Whitney 052317 085509143,OK,0,54,56,8,23,4,117,2,142,1,-0500,4,57,8,23,4,117,2,142,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54756,PRINTER,Sale of Whitney 052317 085433263,OK,0,19,56,8,23,4,117,2,142,1,-0500,28,56,8,23,4,117,2,142,1,-0500,1,janie.benedict,BLACK_AND_WHITE,1,1,1
54755,PRINTER,Microsoft Outlo 052317 085041666,OK,0,27,52,8,23,4,117,2,142,1,-0500,34,52,8,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54754,PRINTER,20 ft storm inf 052317 084452816,OK,0,38,46,8,23,4,117,2,142,1,-0500,53,46,8,23,4,117,2,142,1,-0500,2,roland.gomez,FULL_COLOR,1,1,2
54753,PRINTER,Oralia Ocanas-G 052317 084422021,OK,0,7,46,8,23,4,117,2,142,1,-0500,16,46,8,23,4,117,2,142,1,-0500,1,roland.gomez,BLACK_AND_WHITE,1,1,1
54752,PRINTER,Oralia Ocanas-G 052317 084349015,OK,0,34,45,8,23,4,117,2,142,1,-0500,43,45,8,23,4,117,2,142,1,-0500,1,roland.gomez,BLACK_AND_WHITE,1,1,1
54751,PRINTER,Leandra V Juarez 052317 084302266,OK,0,47,44,8,23,4,117,2,142,1,-0500,57,44,8,23,4,117,2,142,1,-0500,1,roland.gomez,BLACK_AND_WHITE,1,1,1
54749,PRINTER,Leandra V Juarez 052317 084037065,OK,0,22,42,8,23,4,117,2,142,1,-0500,31,42,8,23,4,117,2,142,1,-0500,1,roland.gomez,BLACK_AND_WHITE,1,1,1
54748,PRINTER,ABC_MUELLE 37_J 052317 083951508,OK,0,37,41,8,23,4,117,2,142,1,-0500,46,41,8,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54747,PRINTER,ABC_MUELLE 37_J 052317 083904493,OK,0,50,40,8,23,4,117,2,142,1,-0500,56,40,8,23,4,117,2,142,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,1,1,1
54746,PRINTER,ABC_MUELLE 37_J 052317 083843440,OK,0,29,40,8,23,4,117,2,142,1,-0500,37,40,8,23,4,117,2,142,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54743,PRINTER,Final Inspectio 052317 082644205,OK,0,30,28,8,23,4,117,2,142,1,-0500,39,28,8,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54742,PRINTER,Irrigation & La 052317 082310877,OK,0,57,24,8,23,4,117,2,142,1,-0500,10,25,8,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54741,PRINTER,Irrigation & La 052317 082231594,OK,0,18,24,8,23,4,117,2,142,1,-0500,30,24,8,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54740,PRINTER,17-CUP Renewal  052317 082022591,OK,0,9,22,8,23,4,117,2,142,1,-0500,18,22,8,23,4,117,2,142,1,-0500,1,rogelio.martinez,FULL_COLOR,1,1,1
54739,PRINTER,Java Printing 052317 081804276,OK,0,51,19,8,23,4,117,2,142,1,-0500,0,20,8,23,4,117,2,142,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
54738,PRINTER,Java Printing 052317 081233124,OK,0,20,14,8,23,4,117,2,142,1,-0500,29,14,8,23,4,117,2,142,1,-0500,2,janie.benedict,FULL_COLOR,1,1,2
54737,PRINTER,Copy of NEW LOG 052317 080734761,OK,0,21,9,8,23,4,117,2,142,1,-0500,29,9,8,23,4,117,2,142,1,-0500,1,della.robles,FULL_COLOR,1,1,1
54736,PRINTER,Microsoft Outlo 052317 080639384,OK,0,26,8,8,23,4,117,2,142,1,-0500,36,8,8,23,4,117,2,142,1,-0500,2,janie.benedict,MIXED,1,1,2
54735,PRINTER,Chart (4).xls 052317 080624555,OK,0,11,8,8,23,4,117,2,142,1,-0500,19,8,8,23,4,117,2,142,1,-0500,2,maricela.salinas,BLACK_AND_WHITE,1,1,2
54734,PRINTER,Microsoft Outlo 052317 080612989,OK,0,0,8,8,23,4,117,2,142,1,-0500,8,8,8,23,4,117,2,142,1,-0500,1,janie.benedict,FULL_COLOR,1,1,1
54733,PRINTER,Microsoft Outlo 052317 075510209,OK,0,2,57,7,23,4,117,2,142,1,-0500,27,57,7,23,4,117,2,142,1,-0500,9,melanie.cano,FULL_COLOR,1,1,9
54732,PRINTER,Parking-as-an-E 052317 075415256,OK,0,2,56,7,23,4,117,2,142,1,-0500,16,57,7,23,4,117,2,142,1,-0500,31,melanie.cano,FULL_COLOR,1,1,31
54731,PRINTER,ArcReader Docum 052217 172518344,OK,0,48,26,17,22,4,117,1,141,1,-0500,57,26,17,22,4,117,1,141,1,-0500,1,roland.gomez,FULL_COLOR,1,1,1
54730,PRINTER,PZ_ADVANCE_06 1 052217 171102728,OK,0,33,12,17,22,4,117,1,141,1,-0500,40,12,17,22,4,117,1,141,1,-0500,1,della.robles,BLACK_AND_WHITE,1,1,1
54729,PRINTER,Copy of Janie A 052217 170521554,OK,0,12,8,17,22,4,117,1,141,1,-0500,43,8,17,22,4,117,1,141,1,-0500,1,alexandra.esparza,BLACK_AND_WHITE,5,5,5
54728,PRINTER,main 052217 170320968,OK,0,8,8,17,22,4,117,1,141,1,-0500,22,8,17,22,4,117,1,141,1,-0500,1,alexandra.esparza,FULL_COLOR,1,1,1
54727,PRINTER,PZ_PACKET_05.22 052217 170253543,OK,0,24,4,17,22,4,117,1,141,1,-0500,21,8,17,22,4,117,1,141,1,-0500,30,maria.garcia,FULL_COLOR,1,1,30
54726,PRINTER,PZ_PACKET_05.22 052217 170059803,OK,0,30,2,17,22,4,117,1,141,1,-0500,41,3,17,22,4,117,1,141,1,-0500,8,maria.garcia,FULL_COLOR,1,1,8
54725,PRINTER,https://www.hos 052217 165853103,OK,0,13,1,17,22,4,117,1,141,1,-0500,31,1,17,22,4,117,1,141,1,-0500,4,alexandra.esparza,FULL_COLOR,1,1,4
54724,PRINTER,PZ_PACKET_05.22 052217 165843059,OK,0,13,0,17,22,4,117,1,141,1,-0500,26,1,17,22,4,117,1,141,1,-0500,8,maria.garcia,FULL_COLOR,1,1,8
